filename_audio|filename_transcript|transkripsi|ground_truth|wer|cer|hasil_llm|status|latency|path_audio_eval|correctness_1_5|naturalness_1_5|intelligibility_1_3
2302_audio14.wav|audio14.txt|How to prepare dokumen umroh dari Indonesia dengan benar?|How to prepare dokumen umrah dari Indonesia dengan benar|0.2222|0.0357|"```json {   """"perbaikan"""": """"Bagaimana cara menyiapkan dokumen umrah dari Indonesia dengan benar?"""",   """"tagging"""": """"[EN:How to prepare] [ID:dokumen umroh dari Indonesia dengan benar?]"""",   """"respon"""": """"Anda perlu menyiapkan paspor dengan masa berlaku minimal enam bulan, visa umrah, serta dokumen kesehatan yang diperlukan. Sangat disarankan untuk berkonsultasi dengan biro perjalanan resmi guna memastikan seluruh persyaratan administrasi telah terpenuhi."""" } ```"|SUCCESS|32.08|data/evaluation_output/audio_results\2302_audio14.wav|||
2302_audio15.wav|audio15.txt|Tolong buat ceklis persiapan umroh termasuk barang wajib di bawah.|Tolong buat checklist persiapan umrah termasuk barang wajib dibawa|0.4444|0.1061|"```json {   """"perbaikan"""": """"Tolong buatkan daftar periksa persiapan umrah, termasuk barang-barang wajib yang harus dibawa."""",   """"tagging"""": """"[ID:Tolong buat ceklis persiapan umroh termasuk barang wajib di bawah.]"""",   """"respon"""": """"Daftar periksa utama meliputi paspor, visa, dokumen kesehatan, pakaian ihram, serta perlengkapan ibadah pribadi. Pastikan Anda juga membawa obat-obatan pribadi, pengisi daya ponsel, dan pakaian yang nyaman untuk cuaca di Arab Saudi."""" } ```"|SUCCESS|33.5|data/evaluation_output/audio_results\2302_audio15.wav|||
2302_audio17.wav|audio17.txt|Menurut kamu, belajar bahasa Arab itu susah nggak untuk pemula?|Menurut kamu belajar bahasa Arab itu susah gak untuk pemula|0.3|0.0678|"```json {   """"perbaikan"""": """"Menurut Anda, apakah belajar bahasa Arab sulit bagi pemula?"""",   """"tagging"""": """"[ID:Menurut kamu, belajar bahasa Arab itu susah nggak untuk pemula?]"""",   """"respon"""": """"Tingkat kesulitan belajar bahasa Arab sangat bergantung pada metode dan konsistensi belajar Anda. Bagi pemula, mempelajari alfabet dan kosakata dasar secara rutin akan sangat membantu proses pembelajaran."""" } ```"|SUCCESS|47.05|data/evaluation_output/audio_results\2302_audio17.wav|||
2303_audio01.wav|audio01.txt|aku mau book flight ke jeddah minggu depan bisa bantu schedule|Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?|0.1818|0.0312|"```json {   """"perbaikan"""": """"Saya ingin memesan tiket pesawat ke Jeddah minggu depan, bisakah Anda membantu mengatur jadwalnya?"""",   """"tagging"""": """"[ID:aku mau] [EN:book flight] [ID:ke jeddah minggu depan bisa bantu] [EN:schedule]"""",   """"respon"""": """"Anda dapat memeriksa jadwal penerbangan melalui situs resmi maskapai atau agen perjalanan untuk mendapatkan waktu keberangkatan yang diinginkan. Disarankan untuk segera melakukan pemesanan guna mendapatkan harga terbaik."""" } ```"|SUCCESS|47.12|data/evaluation_output/audio_results\2303_audio01.wav|||
2303_audio02.wav|audio02.txt|aku butuh travel umrah simple tapi include madinah visit|Aku butuh travel umrah simple tapi include Madinah visit|0.0|0.0|"```json {   """"perbaikan"""": """"Saya membutuhkan paket umrah praktis yang sudah mencakup kunjungan ke Madinah."""",   """"tagging"""": """"[ID:aku butuh travel umrah simple tapi include] [EN:madinah visit]"""",   """"respon"""": """"Anda dapat mencari paket umrah praktis yang sudah mencakup kunjungan ke Madinah melalui agen perjalanan resmi. Pastikan untuk meninjau rincian rencana perjalanan agar sesuai dengan kebutuhan Anda."""" } ```"|SUCCESS|30.49|data/evaluation_output/audio_results\2303_audio02.wav|||
2303_audio03.wav|audio03.txt|can you help me arrange transport dari jeddah ke madinah tomorrow|Can you help aku arrange transport dari Jeddah ke Madinah tomorrow|0.0909|0.0455|"```json {   """"perbaikan"""": """"Bisakah Anda membantu saya mengatur transportasi dari Jeddah ke Madinah besok?"""",   """"tagging"""": """"[EN:can you help me arrange transport] [ID:dari jeddah ke madinah] [EN:tomorrow]"""",   """"respon"""": """"Anda dapat memesan tiket kereta cepat atau layanan bus melalui aplikasi transportasi resmi untuk perjalanan besok. Segera lakukan pemesanan guna memastikan ketersediaan jadwal dan kursi."""" } ```"|SUCCESS|40.84|data/evaluation_output/audio_results\2303_audio03.wav|||
2303_audio04.wav|audio04.txt|Explain step by step cara apply visa Saudi dengan benar|Explain step by step cara apply visa Saudi dengan benar|0.0|0.0|"```json {   """"perbaikan"""": """"Jelaskan langkah demi langkah cara mengajukan visa Arab Saudi dengan benar."""",   """"tagging"""": """"[EN:Explain step by step] [ID:cara apply visa Saudi dengan benar]"""",   """"respon"""": """"Pertama, siapkan paspor yang masih berlaku minimal enam bulan dan dokumen pendukung lainnya. Selanjutnya, kunjungi situs resmi atau aplikasi Nusuk untuk mengisi formulir pengajuan visa serta melakukan pembayaran secara daring."""" } ```"|SUCCESS|32.7|data/evaluation_output/audio_results\2303_audio04.wav|||
2303_audio05.wav|audio05.txt|ya akhi uri dubuk fraik ila jaddah al usbu al qadim hal bisa bantu ajidah afdol skedol warih latan mubashirah|Ya akhi, uridu book flight ila Jeddah al-usbu'al qadim. Hal bisa bantu ajida afdhal schedule wa rihlatan mubashirah?|0.8333|0.2069|"```json {   """"perbaikan"""": """"Saudara, saya ingin memesan penerbangan ke Jeddah minggu depan, bisakah Anda membantu saya menemukan jadwal terbaik untuk penerbangan langsung?"""",   """"tagging"""": """"[AR:ya akhi] [AR:uri dubuk] [EN:fraik] [AR:ila jaddah] [AR:al usbu al qadim] [AR:hal] [ID:bisa bantu] [AR:ajidah afdol] [EN:skedol] [AR:warih latan mubashirah]"""",   """"respon"""": """"Anda dapat mencari jadwal penerbangan langsung ke Jeddah melalui situs resmi maskapai atau agen perjalanan. Segera lakukan pemesanan agar Anda mendapatkan waktu keberangkatan yang paling sesuai."""" } ```"|SUCCESS|54.71|data/evaluation_output/audio_results\2303_audio05.wav|||
2303_audio06.wav|audio06.txt|uridu orange transport min jeddah ilah madinah hadan|Urīdu arrange transport min Jeddah ilā Madinah ghadan|0.5|0.1132|"```json {   """"perbaikan"""": """"Saya ingin mengatur transportasi dari Jeddah ke Madinah besok."""",   """"tagging"""": """"[AR:uridu] [EN:orange] [EN:transport] [AR:min] [ID:jeddah] [AR:ilah] [ID:madinah] [AR:hadan]"""",   """"respon"""": """"Anda dapat memesan tiket kereta cepat atau layanan bus melalui aplikasi resmi untuk perjalanan besok. Segera lakukan pemesanan guna memastikan ketersediaan jadwal dan kursi."""" } ```"|SUCCESS|63.04|data/evaluation_output/audio_results\2303_audio06.wav|||
2303_audio07.wav|audio07.txt|book flight ke jeddah lalu lanjut ke madinah schedule terbaik kapan|Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan|0.0909|0.0147|"```json {   """"perbaikan"""": """"Bagaimana jadwal terbaik untuk memesan penerbangan ke Jeddah dan kemudian melanjutkan perjalanan ke Madinah?"""",   """"tagging"""": """"[EN:book flight] [ID:ke jeddah lalu lanjut ke madinah] [EN:schedule] [ID:terbaik kapan]"""",   """"respon"""": """"Jadwal terbaik sangat bergantung pada musim perjalanan dan ketersediaan tiket maskapai penerbangan. Anda disarankan untuk memeriksa situs resmi maskapai guna mendapatkan informasi waktu keberangkatan yang paling efisien."""" } ```"|SUCCESS|53.58|data/evaluation_output/audio_results\2303_audio07.wav|||
2303_audio13.wav|audio13.txt|Jelaskan step by step cara booking flight ke Jeddah secara online.|Jelaskan step by step cara booking flight ke Jeddah secara online|0.0909|0.0154|"```json {   """"perbaikan"""": """"Jelaskan langkah demi langkah cara memesan tiket pesawat ke Jeddah secara daring."""",   """"tagging"""": """"[ID:Jelaskan] [EN:step by step] [ID:cara] [EN:booking flight] [ID:ke Jeddah secara online.]"""",   """"respon"""": """"Pertama, kunjungi situs resmi maskapai atau agen perjalanan daring dan pilih jadwal penerbangan ke Jeddah. Selanjutnya, masukkan data penumpang secara lengkap dan selesaikan pembayaran Anda."""" } ```"|SUCCESS|64.06|data/evaluation_output/audio_results\2303_audio13.wav|||
2303_audio15.wav|audio15.txt|Tolong buat checklist persiapan umrah termasuk barang wajib dibawah|Tolong buat checklist persiapan umrah termasuk barang wajib dibawa|0.1111|0.0152|"```json {   """"perbaikan"""": """"Tolong buatkan daftar periksa persiapan umrah yang mencakup barang-barang wajib di bawah ini."""",   """"tagging"""": """"[ID:Tolong buat] [EN:checklist] [ID:persiapan umrah termasuk barang wajib dibawah]"""",   """"respon"""": """"Silakan berikan daftar barang yang Anda maksud agar saya dapat menyusunnya ke dalam daftar periksa yang rapi. Saya akan membantu mengorganisirnya berdasarkan kategori penting untuk perjalanan umrah Anda."""" } ```"|SUCCESS|43.2|data/evaluation_output/audio_results\2303_audio15.wav|||
2303_audio19.wav|audio19.txt|Ahyanan saya bingung mulai dari mana untuk Umrah|ahyanan saya bingung mulai dari mana untuk umrah|0.0|0.0|"```json {   """"perbaikan"""": """"Terkadang saya merasa bingung harus mulai dari mana untuk melaksanakan umrah."""",   """"tagging"""": """"[ID:Ahyanan saya bingung mulai dari mana untuk Umrah]"""",   """"respon"""": """"Anda dapat memulainya dengan menentukan anggaran serta waktu keberangkatan yang diinginkan. Setelah itu, pilihlah biro perjalanan umrah resmi yang menyediakan paket lengkap untuk memudahkan persiapan Anda."""" } ```"|SUCCESS|42.21|data/evaluation_output/audio_results\2303_audio19.wav|||
2304_audio01.wav|audio01.txt|Aku mau book flight ke jeda minggu depan. Bisa bantu schedule?|Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?|0.1818|0.0469|"```json {   """"perbaikan"""": """"Saya ingin memesan tiket pesawat ke Jeddah minggu depan, bisakah Anda membantu mengatur jadwalnya?"""",   """"tagging"""": """"[ID:Aku mau] [EN:book flight] [ID:ke Jeddah minggu depan. Bisa bantu] [EN:schedule?]"""",   """"respon"""": """"Anda dapat memeriksa jadwal penerbangan melalui situs resmi maskapai atau agen perjalanan daring untuk mendapatkan waktu yang sesuai. Segera lakukan pemesanan agar Anda mendapatkan ketersediaan kursi dan harga terbaik."""" } ```"|SUCCESS|53.46|data/evaluation_output/audio_results\2304_audio01.wav|||
2304_audio02.wav|audio02.txt|Aku butuh travel umroh simple tapi include Madinah visit.|Aku butuh travel umrah simple tapi include Madinah visit|0.2222|0.0357|"```json {   """"perbaikan"""": """"Saya membutuhkan paket perjalanan umrah yang praktis tetapi sudah termasuk kunjungan ke Madinah."""",   """"tagging"""": """"[ID:Aku butuh travel umroh simple tapi include Madinah visit.]"""",   """"respon"""": """"Anda dapat mencari paket umrah praktis yang sudah mencakup kunjungan ke Madinah melalui agen perjalanan resmi. Pastikan untuk meninjau rincian rencana perjalanan agar sesuai dengan kebutuhan Anda."""" } ```"|SUCCESS|43.89|data/evaluation_output/audio_results\2304_audio02.wav|||
2304_audio03.wav|audio03.txt|Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?|Can you help aku arrange transport dari Jeddah ke Madinah tomorrow|0.0909|0.0152|"```json {   """"perbaikan"""": """"Bisakah Anda membantu saya mengatur transportasi dari Jeddah ke Madinah besok?"""",   """"tagging"""": """"[EN:Can you help] [ID:aku] [EN:arrange transport] [ID:dari Jeddah ke Madinah] [EN:tomorrow?]"""",   """"respon"""": """"Anda dapat memesan tiket kereta cepat atau layanan bus melalui aplikasi transportasi resmi untuk perjalanan besok. Segera lakukan pemesanan guna memastikan ketersediaan jadwal dan kursi."""" } ```"|SUCCESS|52.98|data/evaluation_output/audio_results\2304_audio03.wav|||
2304_audio04.wav|audio04.txt|Explain step by step cara apply visa Saudi dengan benar.|Explain step by step cara apply visa Saudi dengan benar|0.1|0.0182|"```json {   """"perbaikan"""": """"Jelaskan langkah demi langkah cara mengajukan visa Arab Saudi dengan benar."""",   """"tagging"""": """"[EN:Explain step by step] [ID:cara] [EN:apply] [ID:visa Saudi dengan benar.]"""",   """"respon"""": """"Pertama, kunjungi situs resmi atau aplikasi Nusuk untuk mengisi formulir pengajuan visa secara daring. Selanjutnya, unggah dokumen pendukung seperti paspor dan bukti kesehatan, lalu selesaikan pembayaran biaya visa yang ditentukan."""" } ```"|SUCCESS|44.05|data/evaluation_output/audio_results\2304_audio04.wav|||
2304_audio05.wav|audio05.txt|Ya akhi, uri dubuk flight ilajiddah al-usbu' al-qadim, hal bisa bantu ajidah afdal schedule warihlatanmu bashiroh?|Ya akhi, uridu book flight ila Jeddah al-usbu'al qadim. Hal bisa bantu ajida afdhal schedule wa rihlatan mubashirah?|0.6111|0.1293|"```json {   """"perbaikan"""": """"Saudara, saya ingin memesan penerbangan ke Jeddah minggu depan, bisakah Anda membantu saya menemukan jadwal terbaik untuk penerbangan langsung?"""",   """"tagging"""": """"[AR:Ya akhi], [AR:uri dubuk] [EN:flight] [AR:ilajiddah] [AR:al-usbu' al-qadim], [AR:hal] [ID:bisa bantu] [AR:ajidah afdal] [EN:schedule] [AR:warihlatanmu bashiroh]?"""",   """"respon"""": """"Anda dapat memeriksa jadwal penerbangan langsung ke Jeddah melalui situs resmi maskapai atau agen perjalanan. Segera lakukan pemesanan agar Anda mendapatkan waktu keberangkatan yang paling sesuai dengan rencana Anda."""" } ```"|SUCCESS|70.63|data/evaluation_output/audio_results\2304_audio05.wav|||
2304_audio06.wav|audio06.txt|Uridu Arrange Transport min Jeddah ila Madinah Khoden|Urīdu arrange transport min Jeddah ilā Madinah ghadan|0.375|0.0943|"```json {   """"perbaikan"""": """"Saya ingin mengatur transportasi dari Jeddah ke Madinah besok."""",   """"tagging"""": """"[AR:Uridu] [EN:Arrange Transport] [AR:min] [ID:Jeddah] [AR:ila] [ID:Madinah] [AR:Khoden]"""",   """"respon"""": """"Anda dapat menggunakan layanan kereta cepat atau bus untuk perjalanan dari Jeddah ke Madinah besok. Disarankan untuk melakukan pemesanan melalui aplikasi resmi guna memastikan ketersediaan jadwal."""" } ```"|SUCCESS|55.4|data/evaluation_output/audio_results\2304_audio06.wav|||
2304_audio07.wav|audio07.txt|Book flight ke Jeddah lanjut ke Madinah. Schedule terbaik kapan?|Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan|0.2727|0.1029|"```json {   """"perbaikan"""": """"Bagaimana cara memesan penerbangan ke Jeddah dan kemudian melanjutkan ke Madinah, serta kapan jadwal terbaiknya?"""",   """"tagging"""": """"[EN:Book flight] [ID:ke Jeddah lanjut ke Madinah.] [EN:Schedule] [ID:terbaik kapan?]"""",   """"respon"""": """"Jadwal terbaik sangat bergantung pada musim perjalanan dan ketersediaan tiket maskapai penerbangan. Anda disarankan untuk memeriksa situs resmi maskapai guna mendapatkan informasi waktu keberangkatan yang paling efisien."""" } ```"|SUCCESS|46.32|data/evaluation_output/audio_results\2304_audio07.wav|||
2304_audio11.wav|audio11.txt|Kenapa fasting di Ramadan itu wajib bagi Muslim?|kenapa fasting di ramadan itu wajib bagi muslim|0.125|0.0213|"```json {   """"perbaikan"""": """"Mengapa berpuasa di bulan Ramadan diwajibkan bagi umat Muslim?"""",   """"tagging"""": """"[ID:Kenapa fasting di Ramadan itu wajib bagi Muslim?]"""",   """"respon"""": """"Puasa Ramadan merupakan salah satu rukun Islam yang wajib dijalankan sebagai bentuk ketaatan kepada Allah SWT. Ibadah ini bertujuan untuk melatih kesabaran, pengendalian diri, serta meningkatkan ketakwaan."""" } ```"|SUCCESS|32.89|data/evaluation_output/audio_results\2304_audio11.wav|||
2304_audio15.wav|audio15.txt|Tolong buat checklist persiapan umroh termasuk barang wajib di bawah.|Tolong buat checklist persiapan umrah termasuk barang wajib dibawa|0.3333|0.0606|"```json {   """"perbaikan"""": """"Tolong buatkan daftar periksa persiapan umrah, termasuk barang-barang wajib yang harus dibawa."""",   """"tagging"""": """"[ID:Tolong buat checklist persiapan umroh termasuk barang wajib di bawah.]"""",   """"respon"""": """"Daftar periksa umrah meliputi dokumen penting seperti paspor dan visa, pakaian ihram, perlengkapan ibadah, serta obat-obatan pribadi. Pastikan Anda juga menyiapkan pakaian yang nyaman dan sesuai untuk digunakan selama di Arab Saudi."""" } ```"|SUCCESS|45.64|data/evaluation_output/audio_results\2304_audio15.wav|||
2304_audio18.wav|audio18.txt|"I feel overwhelmed dengan persiapan umroh. Ada tips sederhana?"|I feel overwhelmed dengan persiapan umrah, ada tips sederhana?|0.1111|0.0484|"```json {   """"perbaikan"""": """"Saya merasa kewalahan dengan persiapan umrah. Apakah ada tips sederhana?"""",   """"tagging"""": """"[EN:I feel overwhelmed] [ID:dengan persiapan umroh. Ada tips sederhana?]"""",   """"respon"""": """"Anda dapat mulai dengan membuat daftar periksa dokumen penting dan perlengkapan yang dibutuhkan secara bertahap. Selain itu, pastikan Anda menggunakan jasa biro perjalanan resmi agar proses persiapan menjadi lebih terorganisir."""" } ```"|SUCCESS|55.29|data/evaluation_output/audio_results\2304_audio18.wav|||
2305_audio01.wav|audio01.txt|aku mau book flight ke jedah minggu depan bisa bantu schedule|Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?|0.2727|0.0469|"```json {   """"perbaikan"""": """"Saya ingin memesan tiket pesawat ke Jeddah minggu depan, bisakah Anda membantu mengatur jadwalnya?"""",   """"tagging"""": """"[ID:aku mau] [EN:book flight] [ID:ke jedah minggu depan bisa bantu] [EN:schedule]"""",   """"respon"""": """"Anda dapat memeriksa jadwal penerbangan melalui situs resmi maskapai atau agen perjalanan daring untuk mendapatkan waktu keberangkatan yang diinginkan. Segera lakukan pemesanan guna mendapatkan harga dan ketersediaan kursi terbaik."""" } ```"|SUCCESS|53.88|data/evaluation_output/audio_results\2305_audio01.wav|||
2305_audio02.wav|audio02.txt|Aku butuh travel umrah simple tapi include Madinah visit|Aku butuh travel umrah simple tapi include Madinah visit|0.0|0.0|"```json {   """"perbaikan"""": """"Saya membutuhkan paket perjalanan umrah yang praktis tetapi sudah termasuk kunjungan ke Madinah."""",   """"tagging"""": """"[ID:Aku butuh travel umrah simple tapi include Madinah visit]"""",   """"respon"""": """"Anda dapat mencari paket umrah praktis yang sudah mencakup kunjungan ke Madinah melalui agen perjalanan resmi. Pastikan untuk meninjau rincian rencana perjalanan agar sesuai dengan kebutuhan Anda."""" } ```"|SUCCESS|35.84|data/evaluation_output/audio_results\2305_audio02.wav|||
